# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.002        0.000        1.844        6.852
       2.005        0.000        1.844        6.852
       3.008        0.000        1.844        6.852
       4.010        9.000        1.844        6.855
       5.011       11.000        1.844        6.855
       6.013       12.000        1.844        6.855
       7.014       16.000        1.844        6.855
       8.015       13.000        1.844        6.855
       9.017       15.000        1.844        6.855
      10.017       13.000        1.844        6.855
      11.018       15.000        1.844        6.855
      12.020       15.000        1.844        6.855
      13.020       15.000        1.844        6.855
