# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.902        6.852
       1.002        0.000        1.902        6.852
       2.005        0.000        1.902        6.852
       3.008        0.000        1.902        6.852
       4.010        0.000        1.902        6.852
       5.011        1.000        1.902        6.855
       6.013       15.000        1.902        6.855
       7.013       16.000        1.902        6.855
       8.015       14.000        1.902        6.855
       9.016       15.000        1.902        6.855
      10.018       15.000        1.902        6.855
      11.019       15.000        1.902        6.855
      12.021       14.000        1.902        6.855
      13.022       14.000        1.902        6.855
      14.024       15.000        1.902        6.855
