# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.002        0.000        1.820        6.852
       2.004        0.000        1.820        6.852
       3.006        0.000        1.820        6.852
       4.008        0.000        1.820        6.852
       5.010        0.000        1.820        6.855
       6.012       13.000        1.820        6.855
       7.014       13.000        1.820        6.855
       8.015       13.000        1.820        6.855
       9.017       13.000        1.820        6.855
      10.018       12.000        1.820        6.855
      11.019       13.000        1.820        6.855
      12.021       13.000        1.820        6.855
      13.022       13.000        1.820        6.855
      14.023       13.000        1.820        6.855
