# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.005        0.000        1.906        6.852
       3.008        0.000        1.906        6.852
       4.010        0.000        1.906        6.852
       5.013        8.000        1.906        6.855
       6.016       17.900        1.906        6.855
       7.019       16.000        1.906        6.855
       8.022       13.000        1.906        6.855
       9.025       13.000        1.906        6.855
      10.026        1.000        1.906        6.855
      11.028        5.000        1.906        6.855
      12.031       11.000        1.906        6.855
      13.033        1.000        1.906        6.855
      14.034       16.000        1.906        6.855
