# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.004        0.000        1.824        6.852
       3.007        0.000        1.824        6.852
       4.009        6.000        1.824        6.855
       5.010       14.000        1.824        6.855
       6.011       14.000        1.824        6.855
       7.012       14.000        1.824        6.855
       8.013       15.000        1.824        6.855
       9.014       11.000        1.824        6.855
      10.015       15.000        1.824        6.855
      11.016       13.000        1.824        6.855
      12.017       11.000        1.824        6.855
      13.019       10.000        1.824        6.855
