# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.004        0.000        1.883        6.852
       3.006        0.000        1.883        6.852
       4.009        0.000        1.883        6.852
       5.011        6.000        1.883        6.855
       6.013       15.000        1.883        6.855
       7.015       16.000        1.883        6.855
       8.017       15.000        1.883        6.855
       9.019       18.000        1.883        6.855
      10.021       18.000        1.883        6.855
      11.023       17.000        1.883        6.855
      12.024       15.000        1.883        6.855
      13.026       18.000        1.883        6.855
      14.027       17.000        1.883        6.855
