# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.005        0.000        1.906        6.852
       3.008        0.000        1.906        6.852
       4.012        0.000        1.906        6.852
       5.015        8.000        1.906        6.855
       6.016       13.000        1.906        6.855
       7.018       14.000        1.906        6.855
       8.019       11.000        1.906        6.855
       9.020        9.000        1.906        6.855
      10.021       13.000        1.906        6.855
      11.022       15.000        1.906        6.855
      12.024       14.000        1.906        6.855
      13.025        7.000        1.906        6.855
      14.027       16.000        1.906        6.855
