# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.828        6.852
       1.002        0.000        1.828        6.852
       2.005        0.000        1.828        6.852
       3.008        0.000        1.828        6.852
       4.011        3.000        1.828        6.855
       5.013       12.000        1.828        6.855
       6.015       13.000        1.828        6.855
       7.016       14.000        1.828        6.855
       8.018       13.000        1.828        6.855
       9.020       10.000        1.828        6.855
      10.022       13.000        1.828        6.855
      11.024       12.000        1.828        6.855
      12.026       11.000        1.828        6.855
      13.027       11.000        1.828        6.855
