# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        0.000        1.816        6.852
       3.008        0.000        1.816        6.852
       4.011        0.000        1.816        6.852
       5.014        2.000        1.816        6.855
       6.016       12.000        1.816        6.855
       7.017       10.000        1.816        6.855
       8.019       13.000        1.816        6.855
       9.021       11.000        1.816        6.855
      10.023       11.000        1.816        6.855
      11.025        8.000        1.816        6.855
      12.025       12.000        1.816        6.855
      13.027       10.000        1.816        6.855
      14.028       12.000        1.816        6.855
