# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.777        6.852
       1.002        0.000        1.777        6.852
       2.005        0.000        1.777        6.852
       3.009        0.000        1.777        6.852
       4.011        0.000        1.777        6.852
       5.014       10.000        1.777        6.855
       6.016       10.000        1.777        6.855
       7.018       10.000        1.777        6.855
       8.020        5.000        1.777        6.855
       9.021        3.000        1.777        6.855
      10.023       10.000        1.777        6.855
      11.024        7.000        1.777        6.855
      12.025       11.000        1.777        6.855
      13.026        7.000        1.777        6.855
      14.028        4.000        1.777        6.855
