# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.005       13.000        1.824        6.855
       3.008       13.000        1.824        6.855
       4.012       16.900        1.824        6.855
       5.016       14.900        1.824        6.855
       6.017       10.000        1.824        6.855
       7.019       11.000        1.824        6.855
       8.021        9.000        1.824        6.855
       9.024       11.000        1.824        6.855
      10.026       11.000        1.824        6.855
      11.029       10.000        1.824        6.855
