# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.840        6.852
       1.002        0.000        1.840        6.852
       2.005        0.000        1.840        6.852
       3.007        0.000        1.840        6.852
       4.010        0.000        1.840        6.852
       5.011        5.000        1.840        6.855
       6.013       12.000        1.840        6.855
       7.015       14.000        1.840        6.855
       8.016       12.000        1.840        6.855
       9.018       11.000        1.840        6.855
      10.020       12.000        1.840        6.855
      11.021       12.000        1.840        6.855
      12.022       13.000        1.840        6.855
      13.023       12.000        1.840        6.855
      14.025       13.000        1.840        6.855
