# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.001        0.000        1.816        6.852
       2.004        0.000        1.816        6.852
       3.006        0.000        1.816        6.852
       4.009       14.000        1.816        6.855
       5.011       17.000        1.816        6.855
       6.013       14.000        1.816        6.855
       7.015       15.000        1.816        6.855
       8.017       14.000        1.816        6.855
       9.019       14.000        1.816        6.855
      10.022       13.000        1.816        6.855
      11.024       15.000        1.816        6.855
      12.026       11.000        1.816        6.855
      13.028       15.000        1.816        6.855
