# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.836        6.852
       1.002        0.000        1.836        6.852
       2.005        0.000        1.836        6.852
       3.008        0.000        1.836        6.852
       4.010        9.000        1.836        6.855
       5.013       16.000        1.836        6.855
       6.018       19.900        1.836        6.855
       7.022       25.900        1.836        6.855
       8.026       14.900        1.836        6.855
       9.030       15.900        1.836        6.855
      10.030        3.000        1.836        6.855
      11.032        6.000        1.836        6.855
      12.036       10.000        1.836        6.855
      13.037        2.000        1.836        6.855
