# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.001        0.000        1.887        6.852
       2.002        0.000        1.887        6.852
       3.004        0.000        1.887        6.855
       4.006       14.000        1.887        6.855
       5.008       12.000        1.887        6.855
       6.009       11.000        1.887        6.855
       7.011       12.000        1.887        6.855
       8.013        8.000        1.887        6.855
       9.015        9.000        1.887        6.855
      10.016       10.000        1.887        6.855
      11.018       15.000        1.887        6.855
      12.020       14.000        1.887        6.855
