# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.001        0.000        1.766        6.852
       2.003        0.000        1.766        6.852
       3.005       13.000        1.766        6.855
       4.009       24.900        1.766        6.855
       5.010       24.000        1.766        6.855
       6.011       22.000        1.766        6.855
       7.012       20.000        1.766        6.855
       8.013       20.000        1.766        6.855
       9.014       23.000        1.766        6.855
      10.015       27.000        1.766        6.855
      11.016       25.000        1.766        6.855
      12.017       20.000        1.766        6.855
