# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.003        0.000        1.762        6.852
       3.005        0.000        1.762        6.855
       4.007       12.000        1.762        6.855
       5.008       14.000        1.762        6.855
       6.010       10.000        1.762        6.855
       7.012        9.000        1.762        6.855
       8.013        9.000        1.762        6.855
       9.015       12.000        1.762        6.855
      10.016        9.000        1.762        6.855
      11.017       12.000        1.762        6.855
      12.019        7.000        1.762        6.855
