# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.891        6.852
       1.001        0.000        1.891        6.852
       2.003        0.000        1.891        6.852
       3.005        6.000        1.891        6.855
       4.007       17.000        1.891        6.855
       5.007       18.000        1.891        6.855
       6.009       20.000        1.891        6.855
       7.009       15.000        1.891        6.855
       8.010       15.000        1.891        6.855
       9.011       17.000        1.891        6.855
      10.012       14.000        1.891        6.855
      11.014       22.000        1.891        6.855
      12.014       17.000        1.891        6.855
