# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.003        0.000        1.887        6.852
       3.005        0.000        1.887        6.852
       4.007       18.000        1.887        6.855
       5.009       24.000        1.887        6.855
       6.010       18.000        1.887        6.855
       7.011       24.000        1.887        6.855
       8.012       21.000        1.887        6.855
       9.013       23.000        1.887        6.855
      10.014       23.000        1.887        6.855
      11.015       20.000        1.887        6.855
      12.016       21.000        1.887        6.855
      13.017       24.000        1.887        6.855
