# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.001        0.000        1.766        6.852
       2.003        0.000        1.766        6.852
       3.005        0.000        1.766        6.855
       4.007       11.000        1.766        6.855
       5.008       10.000        1.766        6.855
       6.009        6.000        1.766        6.855
       7.011        8.000        1.766        6.855
       8.013       10.000        1.766        6.855
       9.014        4.000        1.766        6.855
      10.015       11.000        1.766        6.855
      11.017        7.000        1.766        6.855
      12.018        8.000        1.766        6.855
