# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.001        0.000        1.766        6.852
       2.003        0.000        1.766        6.852
       3.005        4.000        1.766        6.855
       4.007        9.000        1.766        6.855
       5.008        9.000        1.766        6.855
       6.010       11.000        1.766        6.855
       7.011       10.000        1.766        6.855
       8.013        9.000        1.766        6.855
       9.014       14.000        1.766        6.855
      10.016       13.000        1.766        6.855
      11.017       16.000        1.766        6.855
      12.019       15.000        1.766        6.855
