# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.828        6.852
       1.001        0.000        1.828        6.852
       2.003        0.000        1.828        6.852
       3.004        9.000        1.828        6.855
       4.006       19.000        1.828        6.855
       5.006       21.000        1.828        6.855
       6.007       20.000        1.828        6.855
       7.009       20.000        1.828        6.855
       8.010       16.000        1.828        6.855
       9.011       20.000        1.828        6.855
      10.012       18.000        1.828        6.855
      11.014       20.000        1.828        6.855
      12.014       17.000        1.828        6.855
