# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.003        0.000        1.762        6.852
       3.004        3.000        1.762        6.855
       4.006       13.000        1.762        6.855
       5.007        9.000        1.762        6.855
       6.008       10.000        1.762        6.855
       7.010       13.000        1.762        6.855
       8.011       16.000        1.762        6.855
       9.013       14.000        1.762        6.855
      10.013       15.000        1.762        6.855
      11.015       11.000        1.762        6.855
      12.015       10.000        1.762        6.855
