# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.001        0.000        1.820        6.852
       2.003        0.000        1.820        6.852
       3.004        4.000        1.820        6.855
       4.005       21.000        1.820        6.855
       5.006       20.000        1.820        6.855
       6.007       20.000        1.820        6.855
       7.008       22.000        1.820        6.855
       8.009       22.000        1.820        6.855
       9.010       23.000        1.820        6.855
      10.012       21.000        1.820        6.855
      11.013       19.000        1.820        6.855
      12.014       20.000        1.820        6.855
