# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.001        0.000        1.824        6.852
       2.003        0.000        1.824        6.852
       3.004        9.000        1.824        6.855
       4.005       24.000        1.824        6.855
       5.007       25.000        1.824        6.855
       6.008       25.000        1.824        6.855
       7.009       20.000        1.824        6.855
       8.010       23.000        1.824        6.855
       9.011       25.000        1.824        6.855
      10.013       24.000        1.824        6.855
      11.013       23.000        1.824        6.855
      12.015       23.000        1.824        6.855
