# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.003        0.000        1.824        6.852
       3.005        3.000        1.824        6.855
       4.006       14.000        1.824        6.855
       5.008        9.000        1.824        6.855
       6.009        7.000        1.824        6.855
       7.011        9.000        1.824        6.855
       8.012        8.000        1.824        6.855
       9.013       14.000        1.824        6.855
      10.015       10.000        1.824        6.855
      11.015        8.000        1.824        6.855
      12.016       13.000        1.824        6.855
