# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.001        0.000        1.816        6.852
       2.003        0.000        1.816        6.852
       3.004        0.000        1.816        6.852
       4.005        0.000        1.816        6.852
       5.007        4.000        1.816        6.855
       6.008       11.000        1.816        6.855
       7.009        9.000        1.816        6.855
       8.010       13.000        1.816        6.855
       9.011       11.000        1.816        6.855
      10.013       11.000        1.816        6.855
      11.014        7.000        1.816        6.855
      12.016       11.000        1.816        6.855
      13.017       15.000        1.816        6.855
      14.018       15.000        1.816        6.855
