# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.003        0.000        1.762        6.852
       3.005        3.000        1.762        6.855
       4.006        5.000        1.762        6.855
       5.008        5.000        1.762        6.855
       6.009       10.000        1.762        6.855
       7.011        8.000        1.762        6.855
       8.013        8.000        1.762        6.855
       9.014        8.000        1.762        6.855
      10.016        5.000        1.762        6.855
      11.017       10.000        1.762        6.855
      12.019       10.000        1.762        6.855
