------------------------------
test was performed using the following parameters: --mps=10000 --burst=1 --reply-every=100 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=88040; ReceivedMessages=559
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.518 sec; SentMessages=83801; ReceivedMessages=536
sockperf: [2;35m====> avg-latency=1526.548 (std-dev=104.480)[0m
sockperf: [0;31m# dropped messages = 303; # duplicated messages = 0; # out-of-order messages = 0[0m
sockperf: [2;35mTotal 536 observations[0m; each percentile contains 5.36 observations
sockperf: ---> <MAX> observation = 2097.649
sockperf: ---> percentile 99.999 = 2097.649
sockperf: ---> percentile 99.990 = 2097.649
sockperf: ---> percentile 99.900 = 1785.658
sockperf: ---> percentile 99.000 = 1721.769
sockperf: ---> percentile 90.000 = 1648.922
sockperf: ---> percentile 75.000 = 1600.130
sockperf: ---> percentile 50.000 = 1524.761
sockperf: ---> percentile 25.000 = 1461.681
sockperf: ---> <MIN> observation =  714.642
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.430452652, 2.433916686, 1732.017
1, 2.442010907, 2.445218823, 1603.958
2, 2.453351946, 2.456613249, 1630.652
3, 2.464746951, 2.467968682, 1610.866
4, 2.476110905, 2.479335907, 1612.501
5, 2.487465357, 2.490651960, 1593.302
6, 2.499017998, 2.502018132, 1500.067
7, 2.510158705, 2.513211508, 1526.401
8, 2.521533821, 2.524665261, 1565.720
9, 2.533095228, 2.535786446, 1345.609
10, 2.544395718, 2.547316115, 1460.199
11, 2.601144608, 2.603617123, 1236.257
12, 2.612484207, 2.615667172, 1591.482
13, 2.623806346, 2.627030457, 1612.056
14, 2.635131558, 2.638344195, 1606.318
15, 2.646618026, 2.649736328, 1559.151
16, 2.657967873, 2.661183089, 1607.608
17, 2.669309515, 2.672588899, 1639.692
18, 2.680627692, 2.683720824, 1546.566
19, 2.692118742, 2.695049568, 1465.413
20, 2.703457455, 2.706388223, 1465.384
21, 2.714741019, 2.717643882, 1451.432
22, 2.726262176, 2.729019572, 1378.698
23, 2.794012413, 2.797347273, 1667.430
24, 2.805647395, 2.808694733, 1523.669
25, 2.816848275, 2.820198495, 1675.110
26, 2.828211410, 2.831504875, 1646.733
27, 2.839541071, 2.842803328, 1631.129
28, 2.850894240, 2.854069801, 1587.780
29, 2.862488546, 2.865409064, 1460.259
30, 2.873940702, 2.876744884, 1402.091
31, 2.885060764, 2.888015000, 1477.118
32, 2.896410996, 2.899265349, 1427.177
33, 2.975852255, 2.978944589, 1546.167
34, 2.987146405, 2.990320748, 1587.172
35, 2.998609479, 3.001629555, 1510.038
36, 3.009741808, 3.012890786, 1574.489
37, 3.021297898, 3.024256493, 1479.297
38, 3.032568554, 3.035680434, 1555.940
39, 3.043918867, 3.046955204, 1518.169
40, 3.055386516, 3.058243174, 1428.329
41, 3.066750060, 3.069568492, 1409.216
42, 3.156575953, 3.159699961, 1562.004
43, 3.167868144, 3.171070441, 1601.149
44, 3.179181320, 3.182528700, 1673.690
45, 3.190563560, 3.193723440, 1579.940
46, 3.201987771, 3.205099187, 1555.708
47, 3.213545312, 3.216354459, 1404.573
48, 3.224852909, 3.227876149, 1511.620
49, 3.236226970, 3.239003491, 1388.260
50, 3.247579870, 3.250342773, 1381.451
51, 3.337399555, 3.340584974, 1592.709
52, 3.348626264, 3.352037000, 1705.368
53, 3.360230955, 3.363282595, 1525.820
54, 3.371346226, 3.374551460, 1602.617
55, 3.382689580, 3.385829192, 1569.806
56, 3.394248675, 3.397130744, 1441.035
57, 3.405383769, 3.408421159, 1518.695
58, 3.416955271, 3.419839648, 1442.188
59, 3.428267898, 3.431260485, 1496.293
60, 3.518167885, 3.521438380, 1635.248
61, 3.529619852, 3.532823062, 1601.605
62, 3.540986721, 3.544222612, 1617.946
63, 3.552314030, 3.555474481, 1580.226
64, 3.563699272, 3.566844332, 1572.530
65, 3.575158008, 3.578139238, 1490.615
66, 3.586483366, 3.589522293, 1519.463
67, 3.597824209, 3.600779781, 1477.786
68, 3.609186412, 3.612205008, 1509.298
69, 3.699298751, 3.702352958, 1527.103
70, 3.710687295, 3.713839151, 1575.928
71, 3.722230764, 3.725239885, 1504.561
72, 3.733351336, 3.736366434, 1507.549
73, 3.744679289, 3.747767102, 1543.907
74, 3.756184018, 3.759036421, 1426.201
75, 3.767299071, 3.770348595, 1524.762
76, 3.778731439, 3.781735119, 1501.840
77, 3.790038690, 3.793056355, 1508.833
78, 3.880082961, 3.883285232, 1601.135
79, 3.891719034, 3.894778052, 1529.509
80, 3.902848846, 3.906151647, 1651.400
81, 3.914389431, 3.917444613, 1527.591
82, 3.925900987, 3.929031172, 1565.093
83, 3.937454025, 3.940358877, 1452.426
84, 3.948792629, 3.951731332, 1469.351
85, 3.960113157, 3.963152135, 1519.489
86, 3.971472044, 3.974530234, 1529.095
87, 4.061546445, 4.064642172, 1547.863
88, 4.072821608, 4.076077562, 1627.977
89, 4.084393289, 4.087370220, 1488.466
90, 4.095524091, 4.098554531, 1515.220
91, 4.106873513, 4.109972796, 1549.642
92, 4.118351889, 4.121274850, 1461.481
93, 4.129827942, 4.132712264, 1442.161
94, 4.141009618, 4.143970798, 1480.590
95, 4.152349976, 4.155273860, 1461.942
96, 4.242631370, 4.245821932, 1595.281
97, 4.254043364, 4.257334963, 1645.799
98, 4.265582605, 4.268844499, 1630.947
99, 4.276987019, 4.280029942, 1521.462
100, 4.288407758, 4.291283255, 1437.749
101, 4.299520164, 4.302554036, 1516.936
102, 4.310987861, 4.314054247, 1533.193
103, 4.322266292, 4.325201696, 1467.702
104, 4.333682615, 4.336618147, 1467.766
105, 4.378898354, 4.381347956, 1224.801
106, 4.423912968, 4.427068992, 1578.012
107, 4.435261799, 4.438523446, 1630.824
108, 4.446723155, 4.449817382, 1547.113
109, 4.458041001, 4.461162142, 1560.570
