------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.001 sec; Warm up time=400 msec; SentMessages=5209; ReceivedMessages=5208
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.549 sec; SentMessages=4985; ReceivedMessages=4985
sockperf: [2;35m====> avg-latency=957.725 (std-dev=27.749)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 4985 observations[0m; each percentile contains 49.85 observations
sockperf: ---> <MAX> observation = 1143.069
sockperf: ---> percentile 99.999 = 1143.069
sockperf: ---> percentile 99.990 = 1143.069
sockperf: ---> percentile 99.900 = 1092.547
sockperf: ---> percentile 99.000 = 1023.591
sockperf: ---> percentile 90.000 = 1000.467
sockperf: ---> percentile 75.000 =  971.807
sockperf: ---> percentile 50.000 =  952.037
sockperf: ---> percentile 25.000 =  938.569
sockperf: ---> <MIN> observation =  789.934
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.435447090, 2.437379945, 966.427
1, 2.437380018, 2.439317863, 968.922
2, 2.439317916, 2.441353186, 1017.635
3, 2.441353405, 2.443447479, 1047.037
4, 2.443447710, 2.445440195, 996.242
5, 2.445440392, 2.447423012, 991.310
6, 2.447423080, 2.449432187, 1004.553
7, 2.449432410, 2.451432499, 1000.044
8, 2.451432729, 2.453439041, 1003.156
9, 2.453439274, 2.455440440, 1000.583
10, 2.455440656, 2.457441500, 1000.422
11, 2.457441751, 2.459419888, 989.068
12, 2.459419959, 2.461434481, 1007.261
13, 2.461434711, 2.463435352, 1000.320
14, 2.463435579, 2.465443659, 1004.040
15, 2.465443851, 2.467442281, 999.215
16, 2.467442486, 2.469415689, 986.601
17, 2.469415726, 2.471447359, 1015.817
18, 2.471447574, 2.473448487, 1000.457
19, 2.473448732, 2.475454187, 1002.727
20, 2.475454385, 2.477445466, 995.541
21, 2.477445657, 2.479413659, 984.001
22, 2.479413711, 2.481405661, 995.975
23, 2.481405873, 2.483424670, 1009.398
24, 2.483424872, 2.485446973, 1011.051
25, 2.485447224, 2.487451089, 1001.933
26, 2.487451330, 2.489417784, 983.227
27, 2.489417860, 2.491446371, 1014.255
28, 2.491446590, 2.493439055, 996.233
29, 2.493439328, 2.495426366, 993.519
30, 2.495426568, 2.497444738, 1009.085
31, 2.497444994, 2.499416766, 985.886
32, 2.499416811, 2.501439772, 1011.480
33, 2.501439964, 2.503442834, 1001.435
34, 2.503443041, 2.505433002, 994.980
35, 2.505433253, 2.507456336, 1011.542
36, 2.507456565, 2.509385318, 964.377
37, 2.509385415, 2.511449303, 1031.944
38, 2.511449556, 2.513445559, 998.001
39, 2.513445752, 2.515441431, 997.839
40, 2.515441625, 2.517441831, 1000.103
41, 2.517442052, 2.519413576, 985.762
42, 2.519413623, 2.521449653, 1018.015
43, 2.521449849, 2.523455993, 1003.072
44, 2.523456188, 2.525439023, 991.418
45, 2.525439210, 2.527446377, 1003.583
46, 2.527446569, 2.529417725, 985.578
47, 2.529417802, 2.531447377, 1014.788
48, 2.531447637, 2.533439033, 995.698
49, 2.533439260, 2.535432122, 996.431
50, 2.535432377, 2.537445257, 1006.440
51, 2.537445448, 2.539414118, 984.335
52, 2.539414180, 2.541438657, 1012.238
53, 2.541438843, 2.543446719, 1003.938
54, 2.543446945, 2.545451587, 1002.321
55, 2.545451803, 2.547453168, 1000.683
56, 2.547453388, 2.549381178, 963.895
57, 2.549381295, 2.551297724, 958.214
58, 2.551297773, 2.553266151, 984.189
59, 2.553266362, 2.555211698, 972.668
60, 2.555211778, 2.557212921, 1000.572
61, 2.557213143, 2.559172657, 979.757
62, 2.559172739, 2.561162703, 994.982
63, 2.561162890, 2.563155628, 996.369
64, 2.563155692, 2.565210385, 1027.347
65, 2.565210582, 2.567163646, 976.532
66, 2.567163709, 2.569146558, 991.425
67, 2.569146771, 2.571130066, 991.648
68, 2.571130155, 2.573084767, 977.306
69, 2.573084815, 2.575030315, 972.750
70, 2.575030536, 2.577042047, 1005.756
71, 2.577042260, 2.579007170, 982.455
72, 2.579007278, 2.580951412, 972.067
73, 2.580951504, 2.582872659, 960.577
74, 2.582872880, 2.584780368, 953.744
75, 2.584780589, 2.586748655, 984.033
76, 2.586748874, 2.588637990, 944.558
77, 2.588638029, 2.590573044, 967.507
78, 2.590573232, 2.592476620, 951.694
79, 2.592476700, 2.594305661, 914.480
80, 2.594305745, 2.596274545, 984.400
81, 2.596274764, 2.598265570, 995.403
82, 2.598265757, 2.600258015, 996.129
83, 2.600258236, 2.602188529, 965.147
84, 2.602188605, 2.604154980, 983.187
85, 2.604155101, 2.606154693, 999.796
86, 2.606154889, 2.608163909, 1004.510
87, 2.608164128, 2.610192317, 1014.095
88, 2.610192537, 2.612204893, 1006.178
89, 2.612205112, 2.614223486, 1009.187
90, 2.614223678, 2.616211626, 993.974
91, 2.616211845, 2.618203077, 995.616
92, 2.618203290, 2.620215711, 1006.211
93, 2.620215920, 2.622185856, 984.968
94, 2.622186048, 2.624168567, 991.259
95, 2.624168754, 2.626204197, 1017.721
96, 2.626204396, 2.628218637, 1007.120
97, 2.628218838, 2.630241476, 1011.319
98, 2.630241668, 2.632190014, 974.173
99, 2.632190204, 2.634130004, 969.900
100, 2.634130049, 2.636076106, 973.028
101, 2.636076161, 2.638024300, 974.070
102, 2.638024498, 2.639970720, 973.111
103, 2.639970796, 2.641979829, 1004.516
104, 2.641980046, 2.643940145, 980.050
105, 2.643940223, 2.645853841, 956.809
106, 2.645854070, 2.647804636, 975.283
107, 2.647804759, 2.649749588, 972.415
108, 2.649749794, 2.651675215, 962.710
109, 2.651675296, 2.653633073, 978.888
110, 2.653633285, 2.655536872, 951.794
111, 2.655536944, 2.657415215, 939.135
112, 2.657415308, 2.659329920, 957.306
113, 2.659330243, 2.661293178, 981.467
114, 2.661293398, 2.663239236, 972.919
115, 2.663239332, 2.665223053, 991.860
116, 2.665223271, 2.667168529, 972.629
117, 2.667168810, 2.669142406, 986.798
