# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
4fbe986;1;2022-04-01 13:57:32 UTC;-1;0.50;0.00;3.28;0.00;0.00;96.22
4fbe986;1;2022-04-01 13:57:33 UTC;-1;0.51;0.00;2.78;0.00;0.00;96.72
4fbe986;1;2022-04-01 13:57:34 UTC;-1;0.38;0.00;1.88;0.00;0.00;97.74
4fbe986;1;2022-04-01 13:57:35 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-01 13:57:36 UTC;-1;1.62;0.00;0.87;0.00;0.00;97.51
4fbe986;1;2022-04-01 13:57:37 UTC;-1;0.38;0.00;0.63;0.00;0.00;99.00
4fbe986;1;2022-04-01 13:57:38 UTC;-1;0.25;0.00;0.00;0.00;0.00;99.75
4fbe986;1;2022-04-01 13:57:39 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-01 13:57:40 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
4fbe986;1;2022-04-01 13:57:41 UTC;-1;0.00;0.00;0.13;0.00;0.00;99.87
4fbe986;1;2022-04-01 13:57:42 UTC;-1;0.13;0.00;0.64;0.00;0.00;99.23
4fbe986;1;2022-04-01 13:57:43 UTC;-1;0.00;0.00;0.52;0.00;0.00;99.48
4fbe986;1;2022-04-01 13:57:44 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.74
4fbe986;1;2022-04-01 13:57:45 UTC;-1;3.67;0.00;1.57;0.13;0.00;94.63
4fbe986;1;2022-04-01 13:57:46 UTC;-1;0.00;0.00;0.39;0.00;0.00;99.61
4fbe986;1;2022-04-01 13:57:47 UTC;-1;0.39;0.00;0.66;0.00;0.00;98.95
4fbe986;1;2022-04-01 13:57:48 UTC;-1;0.00;0.00;0.78;0.00;0.00;99.22
4fbe986;1;2022-04-01 13:57:49 UTC;-1;0.13;0.00;0.26;0.00;0.00;99.61
4fbe986;1;2022-04-01 13:57:50 UTC;-1;0.00;0.00;0.26;0.00;0.00;99.74
4fbe986;1;2022-04-01 13:57:51 UTC;-1;0.26;0.00;0.65;0.00;0.00;99.09
4fbe986;1;2022-04-01 13:57:52 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-01 13:57:53 UTC;-1;0.00;0.00;0.13;0.00;0.00;99.87
4fbe986;1;2022-04-01 13:57:54 UTC;-1;1.62;0.00;0.87;0.00;0.00;97.51
4fbe986;1;2022-04-01 13:57:55 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-01 13:57:56 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-01 13:57:57 UTC;-1;0.38;0.00;0.38;0.00;0.00;99.25
4fbe986;1;2022-04-01 13:57:58 UTC;-1;0.00;0.00;0.13;0.00;0.00;99.87
