------------------------------
test was performed using the following parameters: --mps=10000 --burst=1 --reply-every=100 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=48210; ReceivedMessages=482
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.503 sec; SentMessages=45801; ReceivedMessages=459
sockperf: [2;35m====> avg-latency=955.035 (std-dev=132.148)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 459 observations[0m; each percentile contains 4.59 observations
sockperf: ---> <MAX> observation = 1259.959
sockperf: ---> percentile 99.999 = 1259.959
sockperf: ---> percentile 99.990 = 1259.959
sockperf: ---> percentile 99.900 = 1259.959
sockperf: ---> percentile 99.000 = 1219.963
sockperf: ---> percentile 90.000 = 1122.282
sockperf: ---> percentile 75.000 = 1054.795
sockperf: ---> percentile 50.000 =  960.707
sockperf: ---> percentile 25.000 =  849.346
sockperf: ---> <MIN> observation =  613.826
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.441653691, 2.443150072, 748.191
1, 2.462123362, 2.464202638, 1039.638
2, 2.482805321, 2.484926769, 1060.724
3, 2.503443059, 2.505469763, 1013.352
4, 2.524261858, 2.526173122, 955.632
5, 2.545032822, 2.547020003, 993.591
6, 2.565942441, 2.567956193, 1006.876
7, 2.586813552, 2.588388934, 787.691
8, 2.607119718, 2.609217406, 1048.844
9, 2.628267608, 2.630142989, 937.690
10, 2.648754544, 2.651028797, 1137.126
11, 2.669359952, 2.671562392, 1101.220
12, 2.690636936, 2.692077788, 720.426
13, 2.711014448, 2.713209768, 1097.660
14, 2.732257876, 2.733991083, 866.603
15, 2.752381906, 2.754530302, 1074.198
16, 2.773296694, 2.775212793, 958.050
17, 2.793831450, 2.796113385, 1140.967
18, 2.815117898, 2.816796741, 839.422
19, 2.835723272, 2.837459763, 868.246
20, 2.856124105, 2.858099983, 987.939
21, 2.876807905, 2.878691741, 941.918
22, 2.897719638, 2.899805723, 1043.043
23, 2.918276448, 2.920351061, 1037.307
24, 2.939033515, 2.941166641, 1066.563
25, 2.960462243, 2.962013389, 775.573
26, 2.981009439, 2.982769482, 880.021
27, 3.001277015, 3.003321805, 1022.395
28, 3.022554300, 3.024103659, 774.679
29, 3.043100679, 3.045032576, 965.948
30, 3.063468864, 3.065737354, 1134.245
31, 3.084739804, 3.086271398, 765.797
32, 3.105109069, 3.107071663, 981.297
33, 3.125655575, 3.128096344, 1220.385
34, 3.146935934, 3.148694018, 879.042
35, 3.167853570, 3.169267459, 706.945
36, 3.188024240, 3.190054671, 1015.215
37, 3.209307550, 3.210964008, 828.229
38, 3.229490358, 3.231820119, 1164.880
39, 3.250761986, 3.252374289, 806.151
40, 3.271491504, 3.273125795, 817.145
41, 3.292015858, 3.294040082, 1012.112
42, 3.312926871, 3.314648062, 860.596
43, 3.333658742, 3.335195990, 768.624
44, 3.354209354, 3.355971085, 880.866
45, 3.374933322, 3.377002184, 1034.431
46, 3.395486999, 3.397664797, 1088.899
47, 3.416767171, 3.418246070, 739.449
48, 3.437497044, 3.438981408, 742.182
49, 3.458044614, 3.459901370, 928.378
50, 3.478589848, 3.480734286, 1072.219
51, 3.499136992, 3.501173162, 1018.085
52, 3.520050431, 3.522009744, 979.657
53, 3.540600221, 3.542979023, 1189.401
54, 3.561531836, 3.563704731, 1086.448
55, 3.582262428, 3.584236755, 987.164
56, 3.603328014, 3.604990216, 831.101
57, 3.624232086, 3.625908095, 838.005
58, 3.644409710, 3.646549309, 1069.800
59, 3.665690254, 3.667163167, 736.456
60, 3.685874821, 3.687890182, 1007.681
61, 3.707153790, 3.708869069, 857.640
62, 3.727328315, 3.729680441, 1176.063
63, 3.748611954, 3.750233066, 810.556
64, 3.769157806, 3.771016875, 929.535
65, 3.789703988, 3.791791385, 1043.698
66, 3.810436862, 3.812450439, 1006.788
67, 3.830977168, 3.833214208, 1118.520
68, 3.852257852, 3.853879240, 810.694
69, 3.872807224, 3.874759339, 976.057
70, 3.893352950, 3.895411319, 1029.185
71, 3.914444058, 3.916159787, 857.865
72, 3.935363487, 3.936826411, 731.462
73, 3.955720531, 3.957749486, 1014.478
74, 3.976268621, 3.978506349, 1118.864
75, 3.997543668, 3.999105249, 780.790
76, 4.018088681, 4.019842102, 876.711
77, 4.039001634, 4.040758507, 878.436
78, 4.059731601, 4.061461393, 864.896
79, 4.079917493, 4.082098277, 1090.392
80, 4.100673963, 4.102835097, 1080.567
81, 4.121746064, 4.123369878, 811.907
82, 4.142281996, 4.144269591, 993.798
83, 4.163190692, 4.165147639, 978.474
84, 4.183929665, 4.185841505, 955.920
85, 4.204657219, 4.206719275, 1031.028
86, 4.225204541, 4.227554612, 1175.035
87, 4.246301150, 4.248164725, 931.787
88, 4.267242673, 4.268838045, 797.686
89, 4.287404421, 4.289920355, 1257.967
90, 4.308338845, 4.310412223, 1036.689
91, 4.329217457, 4.331104861, 943.702
92, 4.349588469, 4.351752089, 1081.810
93, 4.370855262, 4.372675115, 909.926
94, 4.391405127, 4.393417672, 1006.273
95, 4.412343706, 4.413961607, 808.950
96, 4.433057037, 4.434859002, 900.983
97, 4.453966436, 4.455631914, 832.739
98, 4.474144965, 4.476341781, 1098.408
99, 4.495271084, 4.496963632, 846.274
100, 4.515763104, 4.517738265, 987.580
101, 4.536310757, 4.538770011, 1229.627
102, 4.557224820, 4.559344471, 1059.826
103, 4.577769367, 4.579910294, 1070.463
104, 4.598862105, 4.600741253, 939.574
105, 4.619578411, 4.621639720, 1030.655
106, 4.640496397, 4.642370590, 937.096
107, 4.661048376, 4.662971132, 961.378
108, 4.681775136, 4.683759778, 992.321
109, 4.702871054, 4.704669948, 899.447
110, 4.723599866, 4.725357027, 878.580
111, 4.744322823, 4.745879004, 778.091
112, 4.765058598, 4.766800327, 870.864
113, 4.785790081, 4.787630420, 920.169
114, 4.805970952, 4.808353000, 1191.024
115, 4.827102168, 4.828929890, 913.861
116, 4.847651135, 4.849743468, 1046.167
117, 4.868349940, 4.870553242, 1101.651
118, 4.889070625, 4.891338968, 1134.171
119, 4.910352289, 4.911857821, 752.766
120, 4.930930740, 4.932561768, 815.514
121, 4.951810639, 4.953683596, 936.478
122, 4.971991546, 4.974262029, 1135.242
123, 4.993269693, 4.994822610, 776.458
124, 5.013999211, 5.015705971, 853.380
125, 5.034546120, 5.036649880, 1051.880
126, 5.054901765, 5.057213595, 1155.915
127, 5.075811888, 5.077809831, 998.972
128, 5.096722452, 5.098779438, 1028.493
129, 5.117271003, 5.119581822, 1155.409
130, 5.138556339, 5.140395254, 919.458
131, 5.158920031, 5.160809263, 944.616
132, 5.179465008, 5.181614521, 1074.756
133, 5.200754690, 5.202520881, 883.095
134, 5.221473615, 5.223266645, 896.515
135, 5.242206768, 5.243830115, 811.674
136, 5.262386159, 5.264529509, 1071.675
137, 5.283296237, 5.285445163, 1074.463
138, 5.304395063, 5.306137298, 871.118
139, 5.324751552, 5.326830867, 1039.658
140, 5.345848730, 5.347563148, 857.209
141, 5.366209831, 5.368095506, 942.837
142, 5.386936272, 5.389056728, 1060.228
143, 5.408251602, 5.409726427, 737.413
144, 5.428980923, 5.430470562, 744.819
145, 5.449131988, 5.451365951, 1116.982
146, 5.470412841, 5.472102688, 844.923
147, 5.490584068, 5.492661896, 1038.914
148, 5.511318892, 5.513360508, 1020.808
149, 5.532598254, 5.534313283, 857.514
150, 5.553137322, 5.555012927, 937.803
151, 5.573679820, 5.575771154, 1045.667
152, 5.594989353, 5.596506539, 758.593
153, 5.615506205, 5.617309821, 901.808
154, 5.636051986, 5.638035597, 991.806
155, 5.656599544, 5.658770347, 1085.402
156, 5.677880928, 5.679505920, 812.496
157, 5.698430487, 5.700413352, 991.433
158, 5.718789509, 5.721143836, 1177.164
159, 5.739507385, 5.741727241, 1109.928
160, 5.760791362, 5.762423177, 815.908
161, 5.781335052, 5.783384699, 1024.823
162, 5.802059388, 5.803841559, 891.085
163, 5.823160544, 5.824712424, 775.940
164, 5.843342064, 5.845380174, 1019.055
165, 5.864254773, 5.866372204, 1058.716
166, 5.885346487, 5.887020471, 836.992
167, 5.906072396, 5.907647358, 787.481
168, 5.926625151, 5.928328475, 851.662
169, 5.947339247, 5.949337550, 999.151
170, 5.967704957, 5.970009329, 1152.186
171, 5.988437286, 5.990545923, 1054.319
172, 6.009528184, 6.011274846, 873.331
173, 6.030261754, 6.032285417, 1011.831
