------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=11088; ReceivedMessages=11087
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.550 sec; SentMessages=10660; ReceivedMessages=10660
sockperf: [2;35m====> avg-latency=447.901 (std-dev=95.425)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 10660 observations[0m; each percentile contains 106.60 observations
sockperf: ---> <MAX> observation = 2056.500
sockperf: ---> percentile 99.999 = 2056.500
sockperf: ---> percentile 99.990 = 1462.028
sockperf: ---> percentile 99.900 =  702.595
sockperf: ---> percentile 99.000 =  629.817
sockperf: ---> percentile 90.000 =  562.745
sockperf: ---> percentile 75.000 =  520.044
sockperf: ---> percentile 50.000 =  460.034
sockperf: ---> percentile 25.000 =  373.061
sockperf: ---> <MIN> observation =  247.646
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.433900201, 2.434798917, 449.358
1, 2.434798937, 2.435959830, 580.447
2, 2.435959849, 2.437084663, 562.407
3, 2.437084681, 2.438104528, 509.923
4, 2.438104549, 2.438989993, 442.722
5, 2.438990011, 2.440108750, 559.369
6, 2.440108771, 2.441168180, 529.704
7, 2.441168202, 2.441879838, 355.818
8, 2.441879857, 2.442671679, 395.911
9, 2.442671699, 2.443249259, 288.780
10, 2.443249279, 2.444177327, 464.024
11, 2.444177346, 2.444894698, 358.676
12, 2.444894717, 2.445831455, 468.369
13, 2.445831473, 2.446976619, 572.573
14, 2.446976637, 2.448095589, 559.476
15, 2.448095606, 2.449211685, 558.039
16, 2.449211703, 2.450184013, 486.155
17, 2.450184032, 2.451284118, 550.043
18, 2.451284137, 2.452327891, 521.877
19, 2.452327927, 2.453047363, 359.718
20, 2.453047383, 2.453828698, 390.657
21, 2.453828719, 2.454579946, 375.613
22, 2.454579965, 2.455612176, 516.106
23, 2.455612193, 2.456632973, 510.390
24, 2.456633012, 2.457533823, 450.405
25, 2.457533841, 2.458670887, 568.523
26, 2.458670905, 2.459815997, 572.546
27, 2.459816016, 2.460770987, 477.486
28, 2.460771002, 2.461712354, 470.676
29, 2.461712374, 2.462913618, 600.622
30, 2.462913637, 2.464006083, 546.223
31, 2.464006101, 2.464960378, 477.139
32, 2.464960395, 2.465879399, 459.502
33, 2.465879419, 2.467003379, 561.980
34, 2.467003396, 2.468082438, 539.521
35, 2.468082458, 2.468987240, 452.391
36, 2.468987259, 2.469899100, 455.921
37, 2.469899121, 2.471021427, 561.153
38, 2.471021447, 2.472078419, 528.486
39, 2.472078434, 2.472798701, 360.133
40, 2.472798719, 2.473582708, 391.994
41, 2.473582727, 2.474445675, 431.474
42, 2.474445694, 2.475181373, 367.840
43, 2.475181393, 2.476118503, 468.555
44, 2.476118522, 2.476806089, 343.784
45, 2.476806126, 2.477612354, 403.114
46, 2.477612373, 2.478467461, 427.544
47, 2.478467479, 2.479193135, 362.828
48, 2.479193154, 2.480090323, 448.584
49, 2.480090342, 2.481203426, 556.542
50, 2.481203446, 2.482279829, 538.192
51, 2.482279847, 2.483244683, 482.418
52, 2.483244701, 2.484166203, 460.751
53, 2.484166222, 2.485296185, 564.981
54, 2.485296204, 2.486352322, 528.059
55, 2.486352338, 2.487291677, 469.669
56, 2.487291697, 2.488297792, 503.047
57, 2.488297990, 2.489514293, 608.152
58, 2.489514312, 2.490686861, 586.275
59, 2.490686879, 2.491698472, 505.796
60, 2.491698491, 2.492716039, 508.774
61, 2.492716058, 2.493920896, 602.419
62, 2.493920914, 2.495088276, 583.681
63, 2.495088292, 2.496042567, 477.138
64, 2.496042585, 2.496917689, 437.552
65, 2.496917711, 2.498038128, 560.209
66, 2.498038143, 2.499081703, 521.780
67, 2.499081723, 2.500101828, 510.053
68, 2.500101847, 2.501067334, 482.744
69, 2.501067352, 2.502281986, 607.317
70, 2.502282023, 2.503336144, 527.060
