------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=10840; ReceivedMessages=10839
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.550 sec; SentMessages=10382; ReceivedMessages=10382
sockperf: [2;35m====> avg-latency=459.925 (std-dev=97.198)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 10382 observations[0m; each percentile contains 103.82 observations
sockperf: ---> <MAX> observation =  699.664
sockperf: ---> percentile 99.999 =  699.664
sockperf: ---> percentile 99.990 =  676.281
sockperf: ---> percentile 99.900 =  656.434
sockperf: ---> percentile 99.000 =  633.110
sockperf: ---> percentile 90.000 =  589.989
sockperf: ---> percentile 75.000 =  544.757
sockperf: ---> percentile 50.000 =  464.072
sockperf: ---> percentile 25.000 =  374.412
sockperf: ---> <MIN> observation =  246.928
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.434490304, 2.435465803, 487.749
1, 2.435465818, 2.436641941, 588.062
2, 2.436641958, 2.437809200, 583.621
3, 2.437809219, 2.438679448, 435.114
4, 2.438679466, 2.439612785, 466.660
5, 2.439612803, 2.440890908, 639.052
6, 2.440890927, 2.442057992, 583.533
7, 2.442058013, 2.442855151, 398.569
8, 2.442855171, 2.443532179, 338.504
9, 2.443532195, 2.444220974, 344.389
10, 2.444220995, 2.445253788, 516.396
11, 2.445253806, 2.445981824, 364.009
12, 2.445981843, 2.446764148, 391.152
13, 2.446764162, 2.447285809, 260.823
14, 2.447285827, 2.448177038, 445.606
15, 2.448177080, 2.449165451, 494.186
16, 2.449165466, 2.450058585, 446.560
17, 2.450058604, 2.450909357, 425.377
18, 2.450909376, 2.451855323, 472.973
19, 2.451855340, 2.452608082, 376.371
20, 2.452608100, 2.453318581, 355.241
21, 2.453318599, 2.453982102, 331.752
22, 2.453982120, 2.454928125, 473.002
23, 2.454928137, 2.455687004, 379.434
24, 2.455687027, 2.456398946, 355.960
25, 2.456398962, 2.457053822, 327.430
26, 2.457053844, 2.457982846, 464.501
27, 2.457983043, 2.458811898, 414.427
28, 2.458811917, 2.459844355, 516.219
29, 2.459844374, 2.461119392, 637.509
30, 2.461119409, 2.462189769, 535.180
31, 2.462189786, 2.462978478, 394.346
32, 2.462978496, 2.463764783, 393.143
33, 2.463764802, 2.464571032, 403.115
34, 2.464571052, 2.465502274, 465.611
35, 2.465502289, 2.466193480, 345.595
36, 2.466193500, 2.466753166, 279.833
37, 2.466753183, 2.467466454, 356.635
38, 2.467466468, 2.468344603, 439.067
39, 2.468344620, 2.469116022, 385.701
40, 2.469116038, 2.469715020, 299.491
41, 2.469715038, 2.470259818, 272.390
42, 2.470259839, 2.471165729, 452.945
43, 2.471165748, 2.472343514, 588.883
44, 2.472343536, 2.473512598, 584.531
45, 2.473512613, 2.474679252, 583.320
46, 2.474679272, 2.475856222, 588.475
47, 2.475856241, 2.476624220, 383.990
48, 2.476624238, 2.477181395, 278.579
49, 2.477181410, 2.477904826, 361.708
50, 2.477904844, 2.478994335, 544.745
51, 2.478994352, 2.479749438, 377.543
52, 2.479749458, 2.480390007, 320.275
53, 2.480390021, 2.481140463, 375.221
54, 2.481140483, 2.482246841, 553.179
55, 2.482246863, 2.482991525, 372.331
56, 2.482991545, 2.484115908, 562.181
57, 2.484115927, 2.485310189, 597.131
58, 2.485310208, 2.486410266, 550.029
59, 2.486410282, 2.487099893, 344.805
60, 2.487099906, 2.487884624, 392.359
61, 2.487884640, 2.488757001, 436.180
62, 2.488757021, 2.489735052, 489.015
63, 2.489735070, 2.490510451, 387.691
64, 2.490510468, 2.491478624, 484.078
65, 2.491478643, 2.492333209, 427.283
66, 2.492333227, 2.493167946, 417.360
67, 2.493167966, 2.493950287, 391.160
68, 2.493950303, 2.494645493, 347.595
69, 2.494645513, 2.495298688, 326.587
70, 2.495298710, 2.496216037, 458.663
71, 2.496216049, 2.496898062, 341.006
72, 2.496898080, 2.497598303, 350.111
73, 2.497598318, 2.498261794, 331.738
74, 2.498261817, 2.499169263, 453.723
75, 2.499169276, 2.499955586, 393.155
76, 2.499955600, 2.500916169, 480.284
77, 2.500916188, 2.502204407, 644.110
78, 2.502204422, 2.503254528, 525.053
79, 2.503254545, 2.504054148, 399.802
80, 2.504054165, 2.505159257, 552.546
81, 2.505159278, 2.506322205, 581.463
82, 2.506322224, 2.507256441, 467.109
83, 2.507256453, 2.507806595, 275.071
84, 2.507806613, 2.508384246, 288.816
85, 2.508384260, 2.509134369, 375.055
86, 2.509134385, 2.510219126, 542.371
87, 2.510219147, 2.511419042, 599.948
88, 2.511419059, 2.512333197, 457.069
89, 2.512333216, 2.513546754, 606.769
90, 2.513546769, 2.514537649, 495.440
91, 2.514537665, 2.515250728, 356.532
92, 2.515250745, 2.516311871, 530.563
93, 2.516311888, 2.517410523, 549.318
94, 2.517410543, 2.518467450, 528.454
95, 2.518467467, 2.519238762, 385.647
96, 2.519238783, 2.519957792, 359.504
97, 2.519957811, 2.520542048, 292.118
98, 2.520542064, 2.521257207, 357.572
99, 2.521257223, 2.521799207, 270.992
100, 2.521799225, 2.522469858, 335.316
101, 2.522469876, 2.523186004, 358.064
102, 2.523186023, 2.524135304, 474.641
103, 2.524135322, 2.524922882, 393.780
104, 2.524922901, 2.525938623, 507.861
105, 2.525938643, 2.527134458, 597.907
106, 2.527134476, 2.528236302, 550.913
107, 2.528236321, 2.529009853, 386.766
108, 2.529009871, 2.529749649, 369.889
109, 2.529749671, 2.530525101, 387.715
110, 2.530525117, 2.531458819, 466.851
111, 2.531458841, 2.532145727, 343.443
112, 2.532145744, 2.532705381, 279.819
113, 2.532705397, 2.533361352, 327.978
114, 2.533361374, 2.534276277, 457.452
115, 2.534276295, 2.535075870, 399.787
116, 2.535075885, 2.536057938, 491.026
117, 2.536057960, 2.537239378, 590.709
118, 2.537239397, 2.538255733, 508.168
119, 2.538255752, 2.539020862, 382.555
120, 2.539020880, 2.539816541, 397.831
121, 2.539816557, 2.540394091, 288.767
122, 2.540394109, 2.541298487, 452.189
123, 2.541298506, 2.542394871, 548.182
124, 2.542394885, 2.543436581, 520.848
125, 2.543436767, 2.544161127, 362.180
126, 2.544161252, 2.545186526, 512.637
127, 2.545186552, 2.545881323, 347.386
128, 2.545881357, 2.546552061, 335.352
129, 2.546552093, 2.547277122, 362.515
130, 2.547277137, 2.548044066, 383.465
131, 2.548044086, 2.548802972, 379.443
132, 2.548802996, 2.549770649, 483.827
133, 2.549770684, 2.550987703, 608.509
134, 2.550987731, 2.552161995, 587.132
135, 2.552162030, 2.552872220, 355.095
136, 2.552872246, 2.553548069, 337.912
137, 2.553548098, 2.554262313, 357.107
138, 2.554262333, 2.555184722, 461.194
139, 2.555184752, 2.555869677, 342.463
140, 2.555869702, 2.556547342, 338.820
141, 2.556547367, 2.557232989, 342.811
142, 2.557233015, 2.558272080, 519.532
143, 2.558272114, 2.559412511, 570.199
144, 2.559412545, 2.560537268, 562.361
145, 2.560537301, 2.561639868, 551.284
146, 2.561639902, 2.562677830, 518.964
147, 2.562677863, 2.563365709, 343.923
148, 2.563365742, 2.563933081, 283.669
149, 2.563933113, 2.564607208, 337.047
150, 2.564607232, 2.565472510, 432.639
151, 2.565472530, 2.566157186, 342.328
152, 2.566157213, 2.566922758, 382.772
153, 2.566922783, 2.567718416, 397.817
154, 2.567718437, 2.568554223, 417.893
155, 2.568554249, 2.569238590, 342.170
156, 2.569238611, 2.569973773, 367.581
157, 2.569973801, 2.570766126, 396.162
158, 2.570766150, 2.571472547, 353.199
159, 2.571472569, 2.572165805, 346.618
160, 2.572165823, 2.573205633, 519.905
161, 2.573205657, 2.574281104, 537.723
162, 2.574281133, 2.575287779, 503.323
163, 2.575288118, 2.576209794, 460.838
164, 2.576209827, 2.577047577, 418.875
165, 2.577047607, 2.578227998, 590.196
166, 2.578228022, 2.579211790, 491.884
167, 2.579211815, 2.579930949, 359.567
168, 2.579930982, 2.580641875, 355.446
169, 2.580641902, 2.581199671, 278.885
170, 2.581199703, 2.582030325, 415.311
171, 2.582030358, 2.583212933, 591.288
172, 2.583212966, 2.584335146, 561.090
173, 2.584335179, 2.585024737, 344.779
174, 2.585024763, 2.585993941, 484.589
175, 2.585993976, 2.586684081, 345.053
176, 2.586684107, 2.587262186, 289.040
177, 2.587262213, 2.587810533, 274.160
178, 2.587810561, 2.588506955, 348.197
179, 2.588506973, 2.589206602, 349.815
180, 2.589206629, 2.589950437, 371.904
181, 2.589950464, 2.590469307, 259.421
182, 2.590469334, 2.591191717, 361.192
183, 2.591191745, 2.591934244, 371.249
184, 2.591934270, 2.592614587, 340.158
185, 2.592614614, 2.593159940, 272.663
186, 2.593159968, 2.593941876, 390.954
187, 2.593941903, 2.594741275, 399.686
188, 2.594741301, 2.595424323, 341.511
189, 2.595424341, 2.595971896, 273.778
190, 2.595971922, 2.596543634, 285.856
191, 2.596543662, 2.597096648, 276.493
192, 2.597096676, 2.597873797, 388.560
193, 2.597873824, 2.598667907, 397.041
194, 2.598667925, 2.599584944, 458.510
195, 2.599584971, 2.600492282, 453.656
196, 2.600492310, 2.601366634, 437.162
197, 2.601366662, 2.602568902, 601.120
198, 2.602568929, 2.603528001, 479.536
199, 2.603528028, 2.604217090, 344.531
200, 2.604217110, 2.604960017, 371.453
201, 2.604960043, 2.605599909, 319.933
202, 2.605599937, 2.606162314, 281.188
203, 2.606162342, 2.606871728, 354.693
204, 2.606871756, 2.607582209, 355.226
205, 2.607582236, 2.608303692, 360.728
206, 2.608303710, 2.609316861, 506.576
207, 2.609316887, 2.610221972, 452.543
208, 2.610221991, 2.611148762, 463.386
209, 2.611148791, 2.612225657, 538.433
210, 2.612225676, 2.613236540, 505.432
211, 2.613236559, 2.613917553, 340.497
212, 2.613917581, 2.614669038, 375.729
213, 2.614669057, 2.615515936, 423.440
214, 2.615515956, 2.616441721, 462.882
215, 2.616441739, 2.617122034, 340.147
216, 2.617122053, 2.617686942, 282.444
217, 2.617686960, 2.618373437, 343.238
218, 2.618373456, 2.619256908, 441.726
219, 2.619256927, 2.620054272, 398.672
220, 2.620054564, 2.621110150, 527.793
221, 2.621110169, 2.622221601, 555.716
222, 2.622221619, 2.623233837, 506.109
223, 2.623233856, 2.623982842, 374.493
224, 2.623982871, 2.624737995, 377.562
225, 2.624738014, 2.625605854, 433.920
226, 2.625605872, 2.626555159, 474.644
227, 2.626555178, 2.627224807, 334.815
228, 2.627224818, 2.627893365, 334.274
229, 2.627893394, 2.628396908, 251.757
230, 2.628396925, 2.629292539, 447.807
231, 2.629292558, 2.630402569, 555.006
232, 2.630402581, 2.631491760, 544.590
233, 2.631491780, 2.632591413, 549.817
234, 2.632591423, 2.633576311, 492.444
235, 2.633576323, 2.634254962, 339.320
236, 2.634254974, 2.635012374, 378.700
237, 2.635012387, 2.635744298, 365.955
238, 2.635744310, 2.636582543, 419.116
239, 2.636582555, 2.637234535, 325.990
240, 2.637234547, 2.637957991, 361.722
241, 2.637958003, 2.638677495, 359.746
242, 2.638677507, 2.639677143, 499.818
243, 2.639677155, 2.640431387, 377.116
244, 2.640431399, 2.641298114, 433.357
245, 2.641298126, 2.642252969, 477.422
246, 2.642252982, 2.642990617, 368.817
247, 2.642990629, 2.643722938, 366.154
248, 2.643722958, 2.644606266, 441.654
249, 2.644606279, 2.645705215, 549.468
250, 2.645705227, 2.646822523, 558.648
251, 2.646822535, 2.647592336, 384.901
252, 2.647592357, 2.648312230, 359.936
253, 2.648312242, 2.648957164, 322.461
254, 2.648957177, 2.649872404, 457.614
255, 2.649872416, 2.650625988, 376.786
256, 2.650626008, 2.651349778, 361.885
257, 2.651349790, 2.652049789, 349.999
258, 2.652049802, 2.652949957, 450.077
259, 2.652949969, 2.653695605, 372.818
260, 2.653695618, 2.654267476, 285.929
261, 2.654267488, 2.654974514, 353.513
262, 2.654974639, 2.656050645, 538.003
263, 2.656050658, 2.656774718, 362.030
264, 2.656774730, 2.657462424, 343.847
265, 2.657462444, 2.658144898, 341.227
266, 2.658144917, 2.658961281, 408.182
267, 2.658961301, 2.659523005, 280.852
268, 2.659523033, 2.660194139, 335.553
269, 2.660194157, 2.660778048, 291.946
270, 2.660778066, 2.661509766, 365.850
271, 2.661509784, 2.662019886, 255.051
272, 2.662019906, 2.662728427, 354.261
273, 2.662728439, 2.663409789, 340.675
274, 2.663409808, 2.664131156, 360.674
275, 2.664131175, 2.664680127, 274.476
276, 2.664680156, 2.665255778, 287.811
277, 2.665255797, 2.665809903, 277.053
278, 2.665809922, 2.666458229, 324.154
279, 2.666458247, 2.667150397, 346.075
280, 2.667150416, 2.667912766, 381.175
281, 2.667912785, 2.668716920, 402.068
282, 2.668716939, 2.669745449, 514.255
283, 2.669745467, 2.670372508, 313.520
284, 2.670372527, 2.671257191, 442.332
285, 2.671257209, 2.671917531, 330.161
286, 2.671917550, 2.672681503, 381.977
287, 2.672681520, 2.673499599, 409.039
288, 2.673499786, 2.674358789, 429.501
289, 2.674358809, 2.675229059, 435.125
290, 2.675229078, 2.676014547, 392.734
291, 2.676014559, 2.676773149, 379.295
292, 2.676773167, 2.677468046, 347.440
293, 2.677468065, 2.678126696, 329.315
294, 2.678126716, 2.679014967, 444.125
295, 2.679014984, 2.679803668, 394.342
296, 2.679803696, 2.680484779, 340.541
297, 2.680484799, 2.681159583, 337.392
298, 2.681159602, 2.682128323, 484.360
299, 2.682128342, 2.682909773, 390.716
300, 2.682909786, 2.683623404, 356.809
301, 2.683623422, 2.684286735, 331.656
302, 2.684286747, 2.685117359, 415.306
303, 2.685117378, 2.685897326, 389.974
304, 2.685897346, 2.686577844, 340.249
305, 2.686577862, 2.687329332, 375.735
306, 2.687329345, 2.688335349, 503.002
307, 2.688335367, 2.689081890, 373.261
308, 2.689081902, 2.689661528, 289.813
309, 2.689661547, 2.690214964, 276.709
310, 2.690214983, 2.690936553, 360.785
311, 2.690936565, 2.691639786, 351.610
312, 2.691639815, 2.692216041, 288.113
313, 2.692216053, 2.692931744, 357.846
314, 2.692931763, 2.694002300, 535.268
315, 2.694002319, 2.694746882, 372.282
316, 2.694746901, 2.695330170, 291.634
317, 2.695330189, 2.696029599, 349.705
318, 2.696029618, 2.696937416, 453.899
319, 2.696937435, 2.697614635, 338.600
320, 2.697614664, 2.698351475, 368.406
321, 2.698351494, 2.698889194, 268.850
322, 2.698889213, 2.699576974, 343.881
323, 2.699576993, 2.700366829, 394.918
324, 2.700366847, 2.701115158, 374.155
325, 2.701115340, 2.702024687, 454.674
326, 2.702024706, 2.702946179, 460.737
327, 2.702946197, 2.703630870, 342.336
328, 2.703630889, 2.704191673, 280.392
329, 2.704191691, 2.704914844, 361.576
330, 2.704914863, 2.705780373, 432.755
331, 2.705780392, 2.706532226, 375.917
332, 2.706532247, 2.707223295, 345.524
333, 2.707223312, 2.707885558, 331.123
334, 2.707885577, 2.708890309, 502.366
335, 2.708890328, 2.709555038, 332.355
336, 2.709555056, 2.710118621, 281.782
337, 2.710118640, 2.710817498, 349.429
338, 2.710817527, 2.711714834, 448.654
339, 2.711714854, 2.712560508, 422.827
340, 2.712560526, 2.713414765, 427.119
341, 2.713414784, 2.714547858, 566.537
342, 2.714547870, 2.715508113, 480.121
343, 2.715508126, 2.716343552, 417.713
344, 2.716343564, 2.717041097, 348.767
345, 2.717041110, 2.717766356, 362.623
346, 2.717766395, 2.718863617, 548.611
347, 2.718863629, 2.719714213, 425.292
348, 2.719714226, 2.720367216, 326.495
349, 2.720367228, 2.721106330, 369.551
350, 2.721106342, 2.721919577, 406.617
351, 2.721919589, 2.722621223, 350.817
352, 2.722621243, 2.723340222, 359.490
353, 2.723340234, 2.723884240, 272.003
354, 2.723884252, 2.724583807, 349.778
355, 2.724583819, 2.725328829, 372.505
356, 2.725328842, 2.726108773, 389.965
357, 2.726108785, 2.726964657, 427.936
358, 2.726964669, 2.727889662, 462.496
359, 2.727889679, 2.728569861, 340.091
360, 2.728569872, 2.729135123, 282.625
361, 2.729135135, 2.729882413, 373.639
362, 2.729882425, 2.730968622, 543.098
363, 2.730968634, 2.731729033, 380.199
364, 2.731729045, 2.732771732, 521.343
365, 2.732771745, 2.733918383, 573.319
366, 2.733918395, 2.734935619, 508.612
367, 2.734935631, 2.735622288, 343.329
368, 2.735622307, 2.736350486, 364.089
369, 2.736350499, 2.737059840, 354.670
370, 2.737059853, 2.737824017, 382.082
371, 2.737824030, 2.738360071, 268.021
372, 2.738360083, 2.739121613, 380.765
373, 2.739121625, 2.739821613, 349.994
374, 2.739821626, 2.740759271, 468.823
375, 2.740759283, 2.741555558, 398.137
376, 2.741555570, 2.742492998, 468.714
377, 2.742493017, 2.743573398, 540.191
378, 2.743573411, 2.744564116, 495.352
379, 2.744564128, 2.745362058, 398.965
380, 2.745362070, 2.746213016, 425.473
381, 2.746213028, 2.747350298, 568.635
382, 2.747350311, 2.748329341, 489.515
383, 2.748329353, 2.749180181, 425.414
384, 2.749180194, 2.750219760, 519.783
385, 2.750219772, 2.751378199, 579.214
386, 2.751378211, 2.752361890, 491.839
387, 2.752361902, 2.753040382, 339.240
388, 2.753040395, 2.753759042, 359.323
389, 2.753759055, 2.754438951, 339.948
390, 2.754438971, 2.755294958, 427.994
391, 2.755294970, 2.755983745, 344.387
392, 2.755983757, 2.756724240, 370.241
393, 2.756724251, 2.757520883, 398.316
394, 2.757520895, 2.758440062, 459.583
395, 2.758440082, 2.759284482, 422.200
396, 2.759284494, 2.760254512, 485.009
397, 2.760254524, 2.761325376, 535.426
398, 2.761325394, 2.762342666, 508.636
399, 2.762342680, 2.763024721, 341.020
400, 2.763024733, 2.763741378, 358.322
401, 2.763741391, 2.764394537, 326.573
402, 2.764394548, 2.765286036, 445.744
403, 2.765286049, 2.766056573, 385.262
404, 2.766056585, 2.766774004, 358.710
405, 2.766774129, 2.767365703, 295.787
406, 2.767365716, 2.768261137, 447.711
407, 2.768261150, 2.769351464, 545.157
408, 2.769351476, 2.770135790, 392.157
409, 2.770135803, 2.771331473, 597.835
410, 2.771331486, 2.772348381, 508.447
411, 2.772348402, 2.773037779, 344.689
412, 2.773037791, 2.773807035, 384.622
413, 2.773807048, 2.774545866, 369.409
414, 2.774545886, 2.775260783, 357.448
415, 2.775260795, 2.775797461, 268.333
416, 2.775797476, 2.776454679, 328.602
417, 2.776454691, 2.777125856, 335.582
418, 2.777125869, 2.778034892, 454.512
419, 2.778034904, 2.778729127, 347.111
420, 2.778729139, 2.779442841, 356.851
421, 2.779442854, 2.780027318, 292.232
422, 2.780027330, 2.780733916, 353.293
423, 2.780733929, 2.781251904, 258.988
424, 2.781251916, 2.781992029, 370.056
425, 2.781992041, 2.782526934, 267.446
426, 2.782526946, 2.783263489, 368.271
427, 2.783263501, 2.783964074, 350.286
428, 2.783964093, 2.784688526, 362.216
429, 2.784688538, 2.785474346, 392.904
430, 2.785474358, 2.786399534, 462.588
431, 2.786399546, 2.787076362, 338.408
432, 2.787076375, 2.787930573, 427.099
433, 2.787930585, 2.788584430, 326.922
434, 2.788584442, 2.789409409, 412.483
435, 2.789409420, 2.790097703, 344.142
436, 2.790097717, 2.790786157, 344.220
437, 2.790786169, 2.791452887, 333.359
438, 2.791452898, 2.792420179, 483.640
439, 2.792420191, 2.793093667, 336.738
440, 2.793093679, 2.793672529, 289.425
441, 2.793672541, 2.794223823, 275.641
442, 2.794223836, 2.794795895, 286.030
443, 2.794795907, 2.795336921, 270.507
444, 2.795336933, 2.796063431, 363.249
445, 2.796063444, 2.796647457, 292.006
446, 2.796647470, 2.797519197, 435.863
447, 2.797519209, 2.798301897, 391.344
448, 2.798301910, 2.799164087, 431.088
449, 2.799164557, 2.800356148, 595.795
450, 2.800356160, 2.801429423, 536.631
451, 2.801429436, 2.802137039, 353.801
452, 2.802137060, 2.802790467, 326.704
453, 2.802790479, 2.803488638, 349.080
454, 2.803488650, 2.804324339, 417.845
455, 2.804324351, 2.805538322, 606.986
456, 2.805538334, 2.806378517, 420.092
457, 2.806378530, 2.807509100, 565.285
458, 2.807509113, 2.808476566, 483.727
459, 2.808476578, 2.809161283, 342.352
460, 2.809161295, 2.809957674, 398.190
461, 2.809957687, 2.810908121, 475.217
462, 2.810908133, 2.811879950, 485.908
463, 2.811879962, 2.812569492, 344.765
464, 2.812569512, 2.813307555, 369.022
465, 2.813307574, 2.813843813, 268.120
466, 2.813843833, 2.814421662, 288.915
467, 2.814421674, 2.815018433, 298.380
468, 2.815018445, 2.815748228, 364.892
469, 2.815748248, 2.816488954, 370.353
470, 2.816488966, 2.817507656, 509.345
471, 2.817507669, 2.818596401, 544.366
472, 2.818596413, 2.819445218, 424.402
473, 2.819445230, 2.820556957, 555.864
474, 2.820556968, 2.821710961, 576.997
475, 2.821710973, 2.822844095, 566.561
476, 2.822844107, 2.823741277, 448.585
477, 2.823741289, 2.824903887, 581.299
478, 2.824903906, 2.825976264, 536.179
479, 2.825976276, 2.826924664, 474.194
480, 2.826924685, 2.827853728, 464.522
481, 2.827853741, 2.829009679, 577.969
482, 2.829009691, 2.830098792, 544.550
483, 2.830098920, 2.830917793, 409.437
484, 2.830917814, 2.831735536, 408.861
485, 2.831735548, 2.832580283, 422.367
486, 2.832580296, 2.833497181, 458.442
487, 2.833497193, 2.834205502, 354.154
488, 2.834205515, 2.835240345, 517.415
489, 2.835240358, 2.836413043, 586.342
490, 2.836413054, 2.837479391, 533.168
491, 2.837479404, 2.838207609, 364.102
492, 2.838207621, 2.839167264, 479.822
493, 2.839167394, 2.840432034, 632.320
494, 2.840432046, 2.841476682, 522.318
495, 2.841476694, 2.842199887, 361.597
496, 2.842199899, 2.842973218, 386.659
497, 2.842973232, 2.843704002, 365.385
498, 2.843704013, 2.844595385, 445.686
499, 2.844595397, 2.845480894, 442.748
500, 2.845480906, 2.846379459, 449.276
501, 2.846379472, 2.847448353, 534.441
502, 2.847448366, 2.848483694, 517.664
503, 2.848483706, 2.849422142, 469.218
504, 2.849422155, 2.850338490, 458.168
505, 2.850338510, 2.851519567, 590.529
506, 2.851519579, 2.852557958, 519.190
507, 2.852557971, 2.853267736, 354.883
508, 2.853267748, 2.854060879, 396.565
509, 2.854060898, 2.854837592, 388.347
510, 2.854837604, 2.855833285, 497.841
511, 2.855833297, 2.856622149, 394.426
512, 2.856622170, 2.857618568, 498.199
513, 2.857618693, 2.858853735, 617.521
514, 2.858854201, 2.860023936, 584.867
515, 2.860023949, 2.861049633, 512.842
516, 2.861049652, 2.861971538, 460.943
517, 2.861971549, 2.863084763, 556.607
518, 2.863084775, 2.864166142, 540.684
519, 2.864166154, 2.865052526, 443.186
520, 2.865052546, 2.865785646, 366.550
521, 2.865785658, 2.866358600, 286.471
522, 2.866358612, 2.867285691, 463.540
523, 2.867285704, 2.868002676, 358.486
524, 2.868002696, 2.868945035, 471.170
525, 2.868945048, 2.870145113, 600.032
526, 2.870145126, 2.871232120, 543.497
527, 2.871232132, 2.871945596, 356.732
528, 2.871945608, 2.872639998, 347.195
529, 2.872640011, 2.873417331, 388.660
530, 2.873417343, 2.874395632, 489.144
531, 2.874395644, 2.875361542, 482.949
532, 2.875361554, 2.876258183, 448.315
533, 2.876258195, 2.877333192, 537.498
534, 2.877333204, 2.878479057, 572.926
535, 2.878479070, 2.879375731, 448.331
536, 2.879375753, 2.880282558, 453.403
537, 2.880282570, 2.881352303, 534.866
538, 2.881352316, 2.882401885, 524.784
539, 2.882401898, 2.883141031, 369.567
540, 2.883141043, 2.884069141, 464.049
541, 2.884069153, 2.885180944, 555.896
542, 2.885180956, 2.886290527, 554.785
543, 2.886290540, 2.887276769, 493.115
544, 2.887276894, 2.888280204, 501.655
545, 2.888280217, 2.889349877, 534.830
546, 2.889349897, 2.890379669, 514.886
547, 2.890379682, 2.891319576, 469.947
548, 2.891319595, 2.892263233, 471.819
549, 2.892263246, 2.893438549, 587.651
550, 2.893438561, 2.894478498, 519.968
551, 2.894478511, 2.895209325, 365.407
552, 2.895209337, 2.896135586, 463.125
553, 2.896135598, 2.897248330, 556.366
554, 2.897248350, 2.898298859, 525.254
555, 2.898298872, 2.899034253, 367.691
556, 2.899034264, 2.899959877, 462.806
557, 2.899959890, 2.901168897, 604.503
558, 2.901168910, 2.902214695, 522.892
559, 2.902214707, 2.903162494, 473.893
560, 2.903162506, 2.904111151, 474.322
561, 2.904111163, 2.905306646, 597.742
562, 2.905306658, 2.906356077, 524.710
563, 2.906356089, 2.907068886, 356.398
564, 2.907068899, 2.907859562, 395.331
565, 2.907859574, 2.908628182, 384.304
566, 2.908628194, 2.909516913, 444.360
567, 2.909516926, 2.910233792, 358.433
568, 2.910233804, 2.911167950, 467.073
569, 2.911167962, 2.912303033, 567.535
570, 2.912303047, 2.913408263, 552.608
571, 2.913408275, 2.914301470, 446.598
572, 2.914301483, 2.915210862, 454.690
573, 2.915210879, 2.916401784, 595.452
574, 2.916401796, 2.917450897, 524.550
575, 2.917450910, 2.918196079, 372.584
576, 2.918196091, 2.919102054, 452.982
577, 2.919102065, 2.920184344, 541.140
578, 2.920184356, 2.921239312, 527.478
579, 2.921239326, 2.922115112, 437.893
580, 2.922115132, 2.923164656, 524.762
581, 2.923164668, 2.924332136, 583.734
582, 2.924332162, 2.925468990, 568.414
583, 2.925469002, 2.926199474, 365.236
584, 2.926199487, 2.927145303, 472.908
585, 2.927145315, 2.928345706, 600.195
586, 2.928345719, 2.929440987, 547.634
587, 2.929441007, 2.930331929, 445.461
588, 2.930331940, 2.931228858, 448.459
589, 2.931228870, 2.932339799, 555.465
590, 2.932339819, 2.933408279, 534.230
591, 2.933408301, 2.934115755, 353.727
592, 2.934115767, 2.934911040, 397.637
593, 2.934911052, 2.935715874, 402.411
594, 2.935715887, 2.936753338, 518.725
595, 2.936753350, 2.937512192, 379.421
596, 2.937512212, 2.938323895, 405.842
597, 2.938323915, 2.939037745, 356.915
598, 2.939037765, 2.940051170, 506.702
599, 2.940051183, 2.941224752, 586.785
600, 2.941224765, 2.942074450, 424.843
601, 2.942074462, 2.943173910, 549.724
602, 2.943173922, 2.944278821, 552.449
603, 2.944278833, 2.944992575, 356.871
604, 2.944992588, 2.945806681, 407.047
605, 2.945806693, 2.946691218, 442.262
606, 2.946691232, 2.947556292, 432.530
607, 2.947556303, 2.948246742, 345.220
608, 2.948246754, 2.949255452, 504.349
609, 2.949255465, 2.950359531, 552.033
610, 2.950359543, 2.951397158, 518.807
611, 2.951397170, 2.952296373, 449.602
612, 2.952296490, 2.953293243, 498.376
613, 2.953293256, 2.954368097, 537.421
614, 2.954368109, 2.955393842, 512.867
615, 2.955393854, 2.956319041, 462.593
616, 2.956319053, 2.957249295, 465.121
617, 2.957249307, 2.958406173, 578.433
618, 2.958406193, 2.959421351, 507.579
619, 2.959421363, 2.960137226, 357.931
620, 2.960137238, 2.960889447, 376.105
621, 2.960889459, 2.961606808, 358.674
